instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿phi.pa.0048,﻿church,﻿Most Holy Sacrament,English,,,,,﻿Berks County,﻿Goshenhoppen,﻿Bally,﻿PA,﻿PA,40.397764,-75.581185,,,,﻿aug_bally_001,﻿Rev.,﻿Augustus Balli,﻿S. J.,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.0048,﻿church,﻿Most Holy Sacrament,English,,,,,﻿Berks County,﻿Goshenhoppen,﻿Bally,﻿PA,,40.397764,-75.581185,,,,﻿fra_varin_901,﻿Rev.,﻿Francis Varin,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.0050,﻿church,﻿St. John Bap.,English,,﻿Harman's Bottom,,,﻿Somerset County,,﻿New Baltimore,﻿PA,﻿PA,39.98369,-78.775494,,,﻿[visited] once a month [by] Rev. T. Heyden,﻿tho_heyden_001,﻿Rev.,﻿T. Heyden,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0001,﻿church,﻿St. Patrick's,English,,,,,﻿Dauphin County,﻿Harrisburg,﻿Harrisburg,﻿PA,﻿PA,40.263609,-76.886575,,,﻿[visited] twice a month [by] Rev. P. Maher,﻿pat_maher_901,﻿Rev.,﻿P. Maher,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0001,﻿church,﻿St. Patrick's,English,,,,,﻿Dauphin County,﻿Harrisburg,﻿Harrisburg,﻿PA,,40.263609,-76.886575,,,,﻿wil_loughran_901,﻿Rev.,﻿W. Loughran,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.9002,﻿church,﻿St. Dennis,English,,,,,,﻿Harford Township,,﻿PA,,41.779885,-75.707393,,,﻿[visited every] 2d and 4th Sunday [by] Rev. James Miller,﻿jam_a_miller_001,﻿Rev.,﻿James Miller,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.0051,﻿church,﻿St. Joseph's,English,,,,,﻿Cambria County,﻿Hart's Sleeping Place,﻿Patton,﻿PA,﻿PA,40.633337,-78.70815,,,﻿[visited] twice a month [by] Rev. P. Lemke,﻿pet_lemke_901,﻿Rev.,﻿P. Lemke,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.0055,﻿church,﻿St. John Bap.,English,,,,,﻿Bucks County,﻿Haycock,﻿Ottsville,﻿PA,﻿PA,40.499641,-75.205026,,,﻿[visited every] 1st Sunday [by] Rev. J. Maloney,﻿jam_maloney_901,﻿Rev.,﻿J. Maloney,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.0054,﻿church,﻿Holy Trinity,English,,,,,﻿Huntingdon County,﻿Huntingdon,﻿Huntingdon,﻿PA,﻿PA,40.486077,-78.013017,,,﻿[visited] once in two months [by] Rev. James Bradley,﻿jam_bradley_001,﻿Rev.,﻿James Bradley,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.0058,﻿church,﻿St. John Gualbert's,English,,,,,,﻿Johnstown,,﻿PA,,40.32526,-78.9153,,,﻿[visited every] 3d Sunday [by] Rev. Peter Lemke,﻿pet_lemke_901,﻿Rev.,﻿Peter Lemke,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0008,﻿church,﻿St. Mary's,English,,,,,﻿Lancaster County,﻿Lancaster,﻿Lancaster,﻿PA,﻿PA,40.035961,-76.306952,,,,﻿ber_keenan_001,﻿Rev.,﻿Bernard Keenan,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0039,﻿church,﻿All Saints,English,,,,,﻿Mifflin County,﻿Lewistown,﻿Lewistown,﻿PA,﻿PA,40.60023,-77.573135,,,,,,,,,﻿Vacant,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0025,﻿church,﻿St. Aloysius,English,,,,,﻿Adams County,﻿Littlestown,﻿Littlestown,﻿PA,﻿PA,39.743424,-77.088094,,,﻿[visited] monthly [by] Rev. M. Dougherty,﻿mic_dougherty_901,﻿Rev.,﻿M. Dougherty,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0017,﻿church,﻿St. Patrick's,English,,,,,﻿York County,﻿Little York,﻿York,﻿PA,﻿PA,39.958321,-76.727611,,,,﻿p_rafferty_901,﻿Rev.,﻿P. Rafferty,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.9002,﻿church,﻿St. Michael's,English,,,,,﻿Cambria County,﻿Loretto,﻿Loretto,﻿PA,﻿PA,40.502492,-78.63034,,,﻿[visited] constantly [by] Rev. D. A. Gallitzin,﻿dem_a_gallitzin_901,﻿Rev.,﻿D. A. Gallitzin,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0005,﻿church,﻿St. Mary's,English,,,,,﻿Lebanon County,﻿Lebanon,﻿Lebanon,﻿PA,﻿PA,40.339628,-76.424267,﻿har.pa.0001,﻿from Harrisburg,,,,,,,,,,,,1839,,,﻿,﻿,﻿Philadelphia,Philadelphia
