instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿alb.ny.0206,﻿church,﻿St. Mary's,English,,,,﻿Oswego County,﻿Oswego County,﻿Oswego,﻿Oswego,﻿NY,,43.456763,-76.517776,,,,﻿lou_griffia_001,﻿Rev.,﻿Louis Griffa,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0206,﻿church,﻿St. Mary's,English,,,,﻿Oswego County,﻿Oswego County,﻿Oswego,﻿Oswego,﻿NY,,43.456763,-76.517776,,,,﻿j_b_harrington_001,﻿Rev.,﻿J. B. Harrington,,﻿Assistant,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0207,﻿church,﻿St. Peter's,﻿German,,,,﻿Oswego County,﻿Oswego County,﻿Oswego,﻿Oswego,﻿NY,,43.454703,-76.498443,,﻿attended from Syracuse,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0209,﻿church,[Unnamed Institution],English,,,,﻿Onondagao County,﻿Onondaga County,﻿Otisco,﻿Otisco,﻿NY,,42.860067,-76.217983,﻿alb.ny.0055,﻿attended from Camillus,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0210,﻿church,[Unnamed Institution],English,,,,﻿Otsego County,﻿Otsego County,﻿Oneonta,﻿Oneonta,﻿NY,,42.452857,-75.063775,﻿alb.ny.0083,﻿attended from Cooperstown,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0213,﻿church,[Unnamed Institution],English,,,,﻿Chenango County,﻿Chenango County,﻿Oxford,﻿Oxford,﻿NY,,42.442018,-75.597685,﻿alb.ny.0200,﻿attended from Norwich,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0214,﻿church,[Unnamed Institution],English,,,,﻿Clinton County,﻿Clinton County,﻿Patent,,﻿NY,,44.62941,-73.447394,﻿alb.ny.0155,﻿attended from Keeseville,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0220,﻿church,[Unnamed Institution],English,,,,﻿Clinton County,﻿Clinton County,﻿Peru Villiage,,﻿NY,,44.573148,-73.545231,﻿alb.ny.0155,﻿attended from Keeseville,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0221,﻿church,[Unnamed Institution],English,,,,﻿Onondaga County,﻿Oswego County,﻿Pheonix,﻿Phoenix,﻿NY,,43.026819,-76.178374,﻿alb.ny.0028,﻿attended from Baldwinsville,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0223,﻿church,﻿St. John the Baptist,English,,,,﻿Clinton County,﻿Clinton County,﻿Plattsburgh,﻿Plattsburgh,﻿NY,,44.699487,-73.452912,,,,﻿c_f_sallaz_001,﻿Rev.,﻿C. F. M. Salaz,,﻿Superior,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0223,﻿church,﻿St. John the Baptist,English,,,,﻿Clinton County,﻿Clinton County,﻿Plattsburgh,﻿Plattsburgh,﻿NY,,44.699487,-73.452912,,,,﻿e_cauvin_001,﻿Rev.,﻿E. Cauvin,﻿O.M.I.,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0223,﻿church,﻿St. John the Baptist,English,,,,﻿Clinton County,﻿Clinton County,﻿Plattsburgh,﻿Plattsburgh,﻿NY,,44.699487,-73.452912,,,,﻿t_martens_001,﻿Rev.,﻿T. Martens,﻿O.M.I.,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0224,﻿church,﻿St. Joseph's Church,English,,,,﻿Clinton County,﻿Clinton County,﻿Plattsburgh,﻿Plattsburgh,﻿NY,,44.699487,-73.452912,,,,﻿ric_j_maloney_001,﻿Rev.,"﻿Richard J. Maloney,",﻿O.M.I.,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0225,﻿church,[Unnamed Institution],English,,,,﻿Onondaga County,﻿Onondaga County,﻿Pompey Hill,﻿Pompey,﻿NY,,42.898956,-76.016033,﻿alb.ny.0062,﻿attended from Cazenovia,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0226,﻿church,﻿St. —,English,,,,﻿Essex County,﻿Essex County,﻿Port Henry,﻿Port Henry,﻿NY,,44.048388,-73.459847,,,,﻿luk_harney_001,﻿Rev.,﻿Luke Harney,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0227,﻿church,﻿Church of Immaculate Conception,English,,,,,﻿Essex County,﻿Port Kent,﻿Port Kent,﻿NY,,44.526541,-73.409009,﻿alb.ny.0155,﻿attended from Keeseville,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0228,﻿church,﻿St. —,English,,,,﻿St. Lawrence County,﻿St. Lawrence County,﻿Potsdam,﻿Potsdam,﻿NY,,44.669781,-74.981308,,,,﻿pat_j_mcglynn_001,﻿Rev.,﻿P. McGylnn,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0230,﻿church,[Unnamed Institution],English,,"﻿Quaker Street,",,﻿Schenectady County,﻿Schenectady County,,,﻿NY,,42.734798,-74.186239,,﻿attended by Rev. N. McKee of Schoharie,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0391,﻿church,﻿Church of the Assumption,English,,,,﻿Clinton County,,﻿Redford,,﻿NY,,,,﻿alb.ny.0223,﻿attended from Plattsburgh,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0232,﻿church,﻿St. Francis Xavier,English,,,,﻿Jefferson County,﻿Jefferson County,﻿Redwood,﻿Redwood,﻿NY,,44.298869,-75.79967,﻿alb.ny.0072,﻿attended from Clayton,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0233,﻿church,[Unnamed Institution],English,,,,﻿Otsego County,﻿Otsego County,﻿Richfield Springs,﻿Richfield Springs,﻿NY,,42.853406,-74.985433,﻿alb.ny.0083,﻿attended from Cooperstown,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0234,﻿church,﻿St. Peter's,English,,,,﻿Oneida County,﻿Oneida County,﻿Rome,﻿Rome,﻿NY,,43.212847,-75.45573,,,,﻿wil_beacham_001,﻿Rev.,﻿William Beacham,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0234,﻿church,﻿St. Peter's,English,,,,﻿Oneida County,﻿Oneida County,﻿Rome,﻿Rome,﻿NY,,43.212847,-75.45573,,,,﻿jam_oreilly_001,﻿Rev.,﻿James O'Reilly,,﻿Assistant,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0235,﻿church,﻿Church of the Assumption,﻿German,,,,﻿Oneida County,﻿Oneida County,﻿Rome,﻿Rome,﻿NY,,43.212847,-75.45573,,,,﻿ale_rodenburgh_001,﻿Rev.,﻿Alexis Rodenburgh,﻿O.M.I.,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0236,﻿church,[Unnamed Institution],﻿German and French,,,,﻿Jefferson County,﻿Jefferson County,﻿Rosiere,﻿Cape Vincent,﻿NY,,44.12783,-76.333001,,,,﻿m_turgeon_001,﻿Rev.,﻿M. Turgeon,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0237,﻿church,﻿St. Patrick's,English,,,,﻿Jefferson County,﻿St. Lawrence County,﻿Rossie,﻿Rossie,﻿NY,,44.060742,-75.992765,﻿alb.ny.0072,﻿attended from Clayton,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0238,﻿church,[Unnamed Institution],English,,,,﻿Clinton County,﻿Clinton County,﻿Rouse's Point,﻿Rouses Point,﻿NY,,44.993928,-73.364856,,,,﻿lou_lapic_001,﻿Rev.,﻿L. Lapic,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0241,﻿church,[Unnamed Institution],English,,,,﻿Jefferson County,﻿Jefferson County,﻿Sackett's Harbor,﻿Sackets Harbor,﻿NY,,43.946171,-76.119093,﻿alb.ny.0304,﻿attended from Watertown,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0242,﻿church,﻿Holy Cross,English,,,,,﻿Washington County,﻿Salem,﻿Salem,﻿NY,,43.176153,-73.32836,﻿alb.ny.0053,﻿attended from Cambridge,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0244,﻿church,﻿St. Mary's,English,,,,﻿Washington County,﻿Washington County,﻿Sandy Hill,﻿Hudson Falls,﻿NY,,43.300628,-73.585949,﻿alb.ny.0128,﻿attended from Glenn's Falls,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0245,﻿church,﻿St. Peter's,English,,,,﻿Saratoga County,﻿Saratoga County,"﻿Saratoga Springs,",﻿Saratoga Springs,﻿NY,,43.08313,-73.784565,,,,﻿d_cull_001,﻿Rev.,﻿D. Cull,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0246,﻿church,[Unnamed Institution],English,,,,﻿Rensselaer County,﻿Rensselaer County,﻿Schaghticoke,﻿Schaghticoke,﻿NY,,42.900077,-73.585394,,,,﻿e_a_magher_001,﻿Rev.,﻿E. A. Magher,﻿O.S.A.,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0247,﻿church,﻿St. John's,English,,,,﻿Schenectady County,﻿Schenectady County,﻿Schenectady,﻿Schenectady,﻿NY,,42.858593,-73.907175,,,,﻿mic_clarke_001,﻿Rev.,﻿Michael Clarke,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0248,﻿church,﻿St. Joseph's,English,,,,﻿Schenectady County,﻿Schenectady County,﻿Schenectady,﻿Schenectady,﻿NY,,42.811052,-73.940069,,,,﻿piu_kotterger_001,﻿Rev.,﻿Pius Kotterger,﻿O.M.I.,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0252,﻿church,[Unnamed Institution],English,,,,﻿Otsego County,﻿Otsego County,﻿Schenevus,﻿Schenevus,﻿NY,,42.548966,-74.820987,﻿alb.ny.0069,﻿attended from Schoharie,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0254,﻿church,﻿Church of the Visitation,English,,,,﻿Saratoga County,﻿Saratoga County,﻿Schuylerville,﻿Schuylerville,﻿NY,,43.100076,-73.581782,,,,﻿h_b_finnegan_001,﻿Rev.,﻿H. B. Finnegan,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0255,﻿church,﻿St. Mary's,English,,,,﻿Schoharie County,﻿Schoharie County,﻿Sharon Springs,﻿Sharon Springs,﻿NY,,42.795725,-74.614952,﻿alb.ny.0056,﻿attended from Canajoharie,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0256,﻿church,[Unnamed Institution],English,,,,﻿Chenango County,﻿Chenango County,﻿Sherburne,﻿Sherburne,﻿NY,,42.678127,-75.498512,﻿alb.ny.0200,﻿attended from Norwich,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0257,﻿church,﻿St. Mary's of the Lake,English,,,,﻿Onondaga County,﻿Onondaga County,﻿Skaneateles,﻿Skaneateles,﻿NY,,42.950946,-76.4315,,,,﻿fra_purcell_001,﻿Rev.,﻿Francis Purcell,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0258,﻿church,[Unnamed Institution],English,,,,﻿Cortland County,﻿Cortland County,﻿Solon,﻿Solon,﻿NY,,42.597014,-76.016869,﻿alb.ny.0085,﻿attended from Cortland,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0259,﻿church,[Unnamed Institution],English,,,,﻿Otsego County,,﻿South Hill,,﻿NY,,42.553056,-74.772481,﻿alb.ny.0069,﻿attended from Schoharie,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0260,﻿church,[Unnamed Institution],English,,,,﻿Rensselaer County,﻿Rensselaer County,﻿South Sand Lake,﻿Sand Lake,﻿NY,,42.637302,-73.54067,﻿alb.ny.0005,﻿attended from Holy Cross Albany,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0261,﻿church,[Unnamed Institution],English,,,,﻿Onondaga County,﻿Onondaga County,﻿Split Rock,﻿Split Rock,﻿NY,,43.024233,-76.22326,﻿alb.ny.0273,﻿attended from Syracuse,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0262,﻿church,[Unnamed Institution],English,,,,﻿Montgomery County,﻿Montgomery County,﻿Spraker's Basin,﻿Sprakers,﻿NY,,42.891113,-74.513695,﻿alb.ny.0022,﻿attended from Amsterdam,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0263,﻿church,[Unnamed Institution],English,,,,﻿Jefferson County,﻿Jefferson County,﻿Sterlingville,﻿Sterlingville,﻿NY,,44.103118,-75.687151,﻿alb.ny.0059,﻿attended from Carthage,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0264,﻿church,[Unnamed Institution],English,,,,﻿Montgomery County,﻿Montgomery County,﻿St. Johnsville,﻿St. Johnsville,﻿NY,,43.001235,-74.6781,﻿alb.ny.0056,﻿attended from Canajoharie,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0267,﻿church,[Unnamed Institution],English,,,,﻿Broome County,,﻿Summit,,﻿NY,,42.179187,-75.853395,﻿alb.ny.0039,﻿attended from Binghamton,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0268,﻿church,[Unnamed Institution],English,,,,﻿Clinton County,﻿Clinton County,﻿Summit,﻿Churubusco,﻿NY,,44.953932,-73.931542,﻿alb.ny.0065,﻿attended from Chateaugay,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0269,﻿church,[Unnamed Institution],English,,,,﻿Clinton County,﻿Clinton County,﻿Schuyler Falls,﻿Schuyler Falls,﻿NY,,44.628655,-73.557915,﻿alb.ny.0223,﻿attended from Plattsburgh,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0270,﻿church,[Unnamed Institution],English,,,,﻿Saratoga County,﻿Saratoga County,﻿Stillwater,﻿Stillwater,﻿NY,,42.975986,-73.677166,﻿alb.ny.0182,﻿attended from Mechanicsville,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0271,﻿church,﻿St. —,English,,,,﻿Schoharie County,﻿Schoharie County,﻿Schoharie,﻿Schoharie,﻿NY,,42.665909,-74.309579,,,,﻿nic_mckee_001,﻿Rev.,﻿Nicholas McKee,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0273,﻿church,﻿St. Mary's Church,English,,,,﻿Onondaga County,﻿Onondaga County,﻿Syracuse,﻿Syracuse,﻿NY,,43.079975,-76.147344,,,,﻿jam_ohara_001,﻿Rev.,﻿James O'Hara,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0274,﻿church,﻿St. John's,English,,,,﻿Onondaga County,﻿Onondaga County,﻿Syracuse,﻿Syracuse,﻿NY,,43.0684,-76.156314,,,,﻿jos_gurdet_001,﻿Rev.,﻿Joseph Gurdet,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0274,﻿church,﻿St. John's,English,,,,﻿Onondaga County,﻿Onondaga County,﻿Syracuse,﻿Syracuse,﻿NY,,43.0684,-76.156314,,,,﻿jam_magee_001,﻿Rev.,﻿Jas. Magee,,﻿Assistant,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0320_02,﻿church,﻿Church of the Assumption,English,,,,﻿Onondaga County,﻿Onondaga County,﻿Syracuse,﻿Syracuse,﻿NY,,43.062549,-76.154036,,,,﻿nor_stoller_001,﻿Rev.,﻿Norbert Stroller,,,,,,﻿Fathers of the Franciscan Convent,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0277,﻿church,﻿St. John the Baptist,English,﻿(corner-stone of the new church laid),,,﻿Onondaga County,﻿Onondaga County,﻿Salina,﻿Salina,﻿NY,,43.107154,-76.176204,,,,﻿jam_duffy_001,﻿Rev.,﻿James Duffy,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0278,﻿church,[Unnamed Institution],English,,,,﻿Oneida County,﻿Oneida County,﻿Taberg,﻿Taberg,﻿NY,,43.303681,-75.616848,﻿alb.ny.0113,﻿attended from Florence,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0279,﻿church,﻿St. Mary's,English,,,,﻿Essex County,﻿Essex County,﻿Ticonderoga,﻿Ticonderoga,﻿NY,,43.848671,-73.423453,﻿alb.ny.0226,﻿attended from Port Henry,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0280,﻿church,﻿St. Mary's,English,,,,﻿Rensselaer County,﻿Rensselaer County,﻿Troy,﻿Troy,﻿NY,,42.728412,-73.691785,,,,﻿pet_havermans_001,﻿Rev.,﻿Peter Havermans,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0280,﻿church,﻿St. Mary's,English,,,,﻿Rensselaer County,﻿Rensselaer County,﻿Troy,﻿Troy,﻿NY,,42.728412,-73.691785,,,,﻿pjr_murphy_001,﻿Rev.,﻿P.J.R. Murphy,,﻿assistant,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0281,﻿church,﻿St. Joseph's,English,,,,﻿Rensselaer County,﻿Rensselaer County,﻿Troy,﻿Troy,﻿NY,,42.723515,-73.689427,,,,﻿aug_j_thebaud_001,﻿Rev.,﻿Aug. J. Thebaud,﻿S.J.,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0281,﻿church,﻿St. Joseph's,English,,,,﻿Rensselaer County,﻿Rensselaer County,﻿Troy,﻿Troy,﻿NY,,42.723515,-73.689427,,,,﻿a_regnier_001,﻿Rev.,﻿A. Regnier,﻿S.J.,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0281,﻿church,﻿St. Joseph's,English,,,,﻿Rensselaer County,﻿Rensselaer County,﻿Troy,﻿Troy,﻿NY,,42.723515,-73.689427,,,,﻿j_sherlock_002,﻿Rev.,﻿J. Sherlock,﻿S.J.,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0282,﻿church,﻿St. Peter's,English,,,,﻿Rensselaer County,,﻿Troy,﻿Troy,﻿NY,,42.723215,-73.688874,,,,﻿jam_keveny_001,﻿Rev.,﻿James Keveny,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0282,﻿church,﻿St. Peter's,English,,,,﻿Rensselaer County,,﻿Troy,﻿Troy,﻿NY,,42.723215,-73.688874,,,,﻿joh_brosnan_001,﻿Rev.,﻿John Brosnan,,﻿Assistant,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0283,﻿church,﻿St. Francis',English,,,,﻿Rensselaer County,,﻿Troy,﻿Troy,﻿NY,,42.728412,-73.691785,,,,﻿hen_herfkerns_001,﻿Rev.,﻿Henry Herfkerns,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0284,﻿church,﻿St. John the Baptist,﻿French,﻿New church under roof,"﻿,",,﻿Rensselaer County,,﻿Troy,﻿Troy,﻿NY,,42.728412,-73.691785,,,,﻿geo_brown_001,﻿Rev.,﻿George Brown,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0286,﻿church,﻿St. Patrick's,English,,﻿Troy (West),,﻿Albany County,﻿Albany County,﻿Troy,﻿Troy,﻿NY,,42.728412,-73.691785,,,,﻿wil_finnelly_001,﻿Rev.,﻿William Finnelly,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0286,﻿church,﻿St. Patrick's,English,,﻿Troy (West),,﻿Albany County,﻿Albany County,﻿Troy,﻿Troy,﻿NY,,42.728412,-73.691785,,,,﻿dav_oconnell_001,﻿Rev.,﻿David O'Connell,,﻿Assistant,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0384,﻿church,﻿St. Bridget's,English,,﻿Troy (West),,﻿Albany County,﻿Albany County,﻿Troy,﻿Troy,﻿NY,,42.714906,-73.70854,,,,﻿wil_cullinan_001,﻿Rev.,﻿William Callinan,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0385,﻿church,[Unnamed Institution],English,,,,﻿Franklin County,﻿Franklin County,﻿Trout River,﻿Trout River,﻿NY,,44.991433,-74.30825,﻿alb.ny.0173,﻿attended from Malone,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0386,﻿church,[Unnamed Institution],English,,,,﻿Onondaga County,﻿Cortland County,﻿Truxton,﻿Truxton,﻿NY,,42.711944,-76.028611,﻿alb.ny.0085,﻿attended from Cortland,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0291,﻿church,[Unnamed Institution],English,,,,﻿Washington County,﻿Washington County,﻿Union Village,﻿Greenwich,﻿NY,,43.09014,-73.499282,﻿alb.ny.0053,﻿attended from Cambridge,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0292,﻿church,[Unnamed Institution],English,,,,﻿Clinton County,﻿Clinton County,﻿Union Falls,﻿Union Falls,﻿NY,,44.507323,-73.916715,﻿alb.ny.0155,﻿attended from Keeseville,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0293,﻿church,[Unnamed Institution],English,,,,﻿Broome County,﻿Broome County,﻿Upper Lisle,﻿Upper Lisle,﻿NY,,42.396184,-75.957144,,,,,,,,,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0295,﻿church,﻿St. John's,English,,,,﻿Oneida County,﻿Oneida County,﻿Utica,﻿Utica,﻿NY,,43.100903,-75.232664,,,,﻿tho_daly_001,﻿Rev.,﻿Thomas Daly,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0295,﻿church,﻿St. John's,English,,,,﻿Oneida County,﻿Oneida County,﻿Utica,﻿Utica,﻿NY,,43.100903,-75.232664,,,,﻿bar_grattan_001,﻿Rev.,﻿Bartholomew Grattan,,﻿Assistant,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0296,﻿church,﻿St. Joseph's,﻿German,,,,﻿Oneida County,﻿Oneida County,﻿Utica,﻿Utica,﻿NY,,43.100903,-75.232664,,,,﻿alp_zoeller_001,﻿Rev.,﻿Alphonsus Zoeller,﻿O.M.C.,,﻿and others,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
﻿alb.ny.0297,﻿church,﻿St. Patrick's,English,,,,﻿Oneida County,﻿Oneida County,﻿Utica,﻿Utica,﻿NY,,43.100903,-75.232664,,,,﻿p_caraher_001,﻿Rev.,﻿P. Caraher,,﻿Pastor,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,﻿,﻿,﻿Albany,Albany
