instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,order,diocese,diocese_reg
﻿pit.pa.0106,﻿church,﻿St. Vincent of Paul,English,,,,,,﻿Youngstown,,﻿PA,,39.959284518666,-75.60872374727221,,,,﻿twice a month,,﻿j_a_stillinger_901,﻿Rev.,﻿J. A. Stillinger,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿wil.de.0001,﻿church,﻿St. Peter's,English,,,,,﻿New Castle County,﻿Wilmington,﻿Wilmington,﻿DE,﻿DE,39.744655,-75.54839090000002,,,,,,﻿pat_kenny_901,﻿Rev.,﻿Patrick Kenny,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿wil.de.0001,﻿church,﻿St. Peter's,English,,,,,﻿New Castle County,﻿Wilmington,﻿Wilmington,﻿DE,,39.744655,-75.54839090000002,,,,,,﻿pat_reilly_901,﻿Rev.,﻿Patrick Reilly,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿wil.de.0006,﻿church,﻿St. Mary's,English,,,,,﻿New Castle County,﻿Coffee Run,﻿Hockessin,﻿DE,﻿DE,39.7690811,-75.6616973,,,,﻿twice a month,,﻿p_kenny_901,﻿Rev.,﻿P. Kenny,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿wil.de.0007,﻿church,﻿St. Peter's,English,,,,,﻿New Castle County,﻿New Castle,﻿New Castle,﻿DE,﻿DE,39.6625154,-75.5646843,,,,﻿once a month,,﻿pat_reilly_901,﻿Rev.,﻿Patrick Reilly,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿new.nj.9000,﻿church,﻿St. Mary Assumption,English,,,,,﻿Atlantic County,﻿Pleasant Mills,﻿Mullica Township,﻿NJ,﻿NJ,39.6381602362355,-74.6465686167158,,,,﻿monthly,,﻿edw_mcarthy_901,﻿Rev.,﻿Edward M'Carthy,﻿S. J.,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿new.nj.0102,﻿church,﻿St. John the Baptist,English,,,,,﻿Mercer County,﻿Trenton,﻿Trenton,﻿NJ,﻿NJ,40.199086253341896,-74.7582005041814,,,,,,﻿ric_b_hardey_901,﻿Rev.,﻿Richard B. Hardey,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿new.nj.0102,﻿seminary,﻿Theological Seminary,English,,,,,﻿Mercer County,﻿Philadelphia,﻿Trenton,﻿PA,,40.199086253341896,-74.7582005041814,,,,,,,﻿Rev.,﻿Peter R. Kenrick,,,,,,,1836,,﻿Philadelphia,Philadelphia
﻿new.nj.0102,﻿asylum,﻿St. Joseph's Asylum,English,,,,,﻿Mercer County,﻿Philadelphia,﻿Trenton,﻿PA,,40.199086253341896,-74.7582005041814,,,,,,,,,,,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,1836,,﻿Philadelphia,Philadelphia
﻿new.nj.0102,﻿asylum,﻿St. John's Asylum,English,,,,,﻿Mercer County,﻿Philadelphia,﻿Trenton,﻿PA,,40.199086253341896,-74.7582005041814,,,,,,,,,,,,﻿sisters,﻿7 sisters,﻿Sisters of Charity,1836,,﻿Philadelphia,Philadelphia
