instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿stl.mo.0062_02&0062_03,﻿convent and academy,﻿Convent and Female Academy of the Ladies of the Sacred Heart,English,,﻿at St. Ferdinand,,,﻿St. Louis County,﻿Florissant,﻿Florissant,﻿MO,,38.806726,-90.354443,,,,,,,,,,﻿religious,﻿26 boarders,﻿Ladies of the Sacred Heart,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0062_02&0062_03,﻿convent and academy,﻿Convent and Female Academy of the Ladies of the Sacred Heart,English,,﻿at St. Ferdinand,,,﻿St. Louis County,﻿Florissant,﻿Florissant,﻿MO,,38.806726,-90.354443,,,,,,,,,,﻿religious,﻿30 externs,﻿Ladies of the Sacred Heart,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0062_02&0062_03,﻿convent and academy,﻿Convent and Female Academy of the Ladies of the Sacred Heart,English,,﻿at St. Ferdinand,,,﻿St. Louis County,﻿Florissant,﻿Florissant,﻿MO,,38.806726,-90.354443,,,,,,,,,,﻿child,﻿1 orphan,﻿Ladies of the Sacred Heart,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9004_02&9004_03,﻿convent and academy,﻿Convent and Female Academy,English,,﻿at St. Charles,,,,﻿St. Charles,,﻿MO,,38.786216,-90.480364,,,,﻿lucille_mathevon_stl.mo_901,﻿Madame,﻿Lucille Mathevon,,﻿Superiour,,﻿religious,﻿8 religious,﻿Ladies of the Sacred Heart,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9004_02&9004_03,﻿convent and academy,﻿Convent and Female Academy,English,,﻿at St. Charles,,,,﻿St. Charles,,﻿MO,,38.786216,-90.480364,,,,,,,,,,﻿religious,﻿30 boarders,﻿Ladies of the Sacred Heart,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9004_02&9004_03,﻿convent and academy,﻿Convent and Female Academy,English,,﻿at St. Charles,,,,﻿St. Charles,,﻿MO,,38.786216,-90.480364,,,,,,,,,,﻿religious,﻿36 externs,﻿Ladies of the Sacred Heart,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9011&9011_02,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,﻿near St. Mary's Seminary,,﻿Perry County,﻿Perry County,﻿Bethlehem,﻿Perryville,﻿MO,﻿MO,37.726667,-89.884167,,,,﻿m-agnes_heart_stl.mo_901,﻿Mother,﻿Mary Agnes Heart,,﻿Superiour,,﻿student,﻿50 pupils,,,1839,﻿https://history.ky.gov/markers/bethlehem-academy,"﻿Reading, Writing, Grammar, Arithmetic, Geography, History, Paint-ing. French, Needle Work, Embroidery, Music, etc.",,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9011&9011_02,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,﻿near St. Mary's Seminary,,﻿Perry County,﻿Perry County,﻿Bethlehem,﻿Perryville,﻿MO,,37.726667,-89.884167,,,,,,,,,,﻿child,﻿4 orphans,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9011&9011_02,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,﻿near St. Mary's Seminary,,﻿Perry County,﻿Perry County,﻿Bethlehem,﻿Perryville,﻿MO,,37.726667,-89.884167,,,,,,,,,,﻿religious,﻿20 sisters,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0136_02,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,,,,,﻿St. Genevieve,,﻿MO,,37.979125,-90.04695,,,,﻿catharine_vallé_stl.mo_901,﻿Sister,﻿Catharine Vallé,,﻿Superiour,,﻿religious,﻿9 sisters,,,1839,﻿https://visitstegen.com/,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0136_02,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,,,,,﻿St. Genevieve,,﻿MO,,37.979125,-90.04695,,,,,,,,,,﻿religious,﻿20 boarding pupils,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0136_02,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,,,,,﻿St. Genevieve,,﻿MO,,37.979125,-90.04695,,,,,,,,,,﻿student,﻿65 day scholars,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9069&stl.mo.9069_02,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,"﻿this institution, which had suspended its operations for some time, has recommenced them",,,,,﻿New Madrid,,﻿MO,,,,,,,,,,,,,,,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9002_02,﻿convent and academy,﻿Convent of the Visitation,English,,,,,,﻿Kaskakia,,﻿IL,,38.636667,-90.441389,,,,,,,,,,﻿religious,﻿14 Sisters,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9002_03,﻿academy,﻿Young Ladies Academy of the Visitation,English,,,,,,﻿Kaskakia,,﻿IL,,38.636667,-90.441389,,,,﻿m-ellen_flannigan_alt.il_901,,﻿M. Ellen Flannigan,,﻿Superiour,,﻿student,﻿70 pupils,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9002_03,﻿academy,﻿Young Ladies Academy of the Visitation,English,,,,,,﻿Kaskakia,,﻿IL,,38.636667,-90.441389,,,,,,,,,,﻿child,﻿12 orphans,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0020_02&alt.il.0020_03,﻿convent and academy,﻿Convent and Female Academy of the Order of St. Joseph,English,,,,,,﻿Cahokias,,﻿IL,,38.570082,-90.18928,,,,﻿febronia_fontbonne_alt.il_901,﻿Sister,﻿Febronia Fontbonne,,﻿Superiour,,﻿religious,﻿4 Sisters,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0020_02&alt.il.0020_03,﻿convent and academy,﻿Convent and Female Academy of the Order of St. Joseph,English,,,,,,﻿Cahokias,,﻿IL,,38.570082,-90.18928,,,,,,,,,,﻿religious,﻿5 boarders,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0020_02&alt.il.0020_03,﻿convent and academy,﻿Convent and Female Academy of the Order of St. Joseph,English,,,,,,﻿Cahokias,,﻿IL,,38.570082,-90.18928,,,,,,,,,,﻿student,﻿27 day scholars,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9000_02&stl.mo.9000_03&stl.mo.9000_04,﻿convent and academy,﻿Convent and Female Academy and Deaf and Dumb Asylum of the Order of St. Joseph,English,,,,,,﻿Carondolet,,﻿MO,,38.557901,-90.249981,,,,﻿delphina_fontbonne_alt.il_901,﻿Sister,﻿Delphina Fontbonne,,﻿Superiour,,﻿religious,﻿6 sisters,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9000_02&stl.mo.9000_03&stl.mo.9000_04,﻿convent and academy,﻿Convent and Female Academy and Deaf and Dumb Asylum of the Order of St. Joseph,English,,,,,,﻿Carondolet,,﻿MO,,38.557901,-90.249981,,,,,,,,,,﻿student,﻿45 pupils,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9000_02&stl.mo.9000_03&stl.mo.9000_04,﻿convent and academy,﻿Convent and Female Academy and Deaf and Dumb Asylum of the Order of St. Joseph,English,,,,,,﻿Carondolet,,﻿MO,,38.557901,-90.249981,,,,,,,,,,﻿student,﻿8 boarders,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9000_02&stl.mo.9000_03&stl.mo.9000_04,﻿convent and academy,﻿Convent and Female Academy and Deaf and Dumb Asylum of the Order of St. Joseph,English,,,,,,﻿Carondolet,,﻿MO,,38.557901,-90.249981,,,,,,,,,,﻿student,﻿36 day-scholars,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9000_02&stl.mo.9000_03&stl.mo.9000_04,﻿convent and academy,﻿Convent and Female Academy and Deaf and Dumb Asylum of the Order of St. Joseph,English,,,,,,﻿Carondolet,,﻿MO,,38.557901,-90.249981,,,,,,,,,,﻿student,﻿1 deaf and dumb,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9031&stl.mo.9031_02,﻿orphan asylum and day school,﻿orphan asylum and day school,English,﻿for boys,,,,,﻿St. Louis,,﻿MO,,38.627222,-90.197778,,,,﻿m-angela_hughes_stl.mo_901,﻿Sister,﻿Mary Angela Hughes,,﻿Superiour,,﻿religious,﻿5 sisters of charity,﻿Sisters of Charity,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9031&stl.mo.9031_02,﻿orphan asylum and day school,﻿orphan asylum and day school,English,﻿for boys,,,,,﻿St. Louis,,﻿MO,,38.627222,-90.197778,,,,,,,,,,﻿child,﻿57 male orphans,﻿Sisters of Charity,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9031&stl.mo.9031_02,﻿orphan asylum and day school,﻿orphan asylum and day school,English,﻿for boys,,,,,﻿St. Louis,,﻿MO,,38.627222,-90.197778,,,,,,,,,,﻿student,﻿between 40 and 50 day scholars,﻿Sisters of Charity,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9032,﻿hospital,[Unnamed Institution],English,"﻿the number of patients during the year 1837, was 562, 77 of whom died",,,,,﻿St. Louis,,﻿MO,,,,,,,﻿francis_x_love_stl.mo_901,﻿Sister,﻿Francis Xavier Love,,﻿Superiour,,﻿religious,﻿10 Sisters,﻿Sisters of Charity,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9032,﻿hospital,[Unnamed Institution],English,"﻿the number of patients during the year 1837, was 562, 77 of whom died",,,,,﻿St. Louis,,﻿MO,,,,,,,,,,,,,﻿religious,﻿generally 60 to 100 patients,﻿Sisters of Charity,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9054,﻿orphan asylum,[Unnamed Institution],English,,,,,,﻿St. Louis,,﻿MO,,,,,,,﻿harriet_de-kersaint_stl.mo_901,﻿Madam,﻿Harriet de Kersaint,,﻿Directress,,﻿child,﻿30 orphans,﻿under the Ladies of the Sacred Heart,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9070,"﻿orphanage, asylum",[Unnamed Institution],English,,,,,,﻿Bethlehem,,﻿MO,,,,,,,,,,,,,,,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9015,"﻿orphanage, asylum",[Unnamed Institution],English,,,,,,﻿Kaskakia,,﻿IL,,,,,,,,,,,,,,,,,1839,,,,,﻿,﻿,﻿St. Louis,StLouis
