instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,order,diocese,diocese_reg
﻿stl.mo.9007,﻿college,﻿St. Mary's College,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,﻿MO,37.7270239241326,-89.8898409852915,,,,,,,﻿Rev.,﻿John Odin,,﻿President,,,,,1836,,1835.0,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,﻿MO,37.7270239241326,-89.8898409852915,,,,,,,﻿Rev.,﻿J. B. Tornatore,,﻿Superiour,,,,,1836,,1835.0,StLouis
﻿stl.mo.9016,﻿novitiate,not recorded,English,,,,﻿St. Louis County,,﻿St. Stanislaus,,﻿MO,,37.7270239241326,-89.8898409852915,,,,,,,﻿Rev.,﻿Theodore de Theux,,﻿Superiour,,,,﻿[under the direction of] the Society of Jesus,1836,,1835.0,StLouis
﻿stl.mo.9008,﻿convent,﻿Convent of the Ladies of the Sacred Heart,English,﻿founded by the munificence of John Mullanphy,,,,,﻿St. Louis,,﻿MO,,37.7270239241326,-89.8898409852915,,,,,,,,﻿Madame Duchesne,,﻿Superiour,,﻿orphan,﻿12 orphans,,1836,,1835.0,StLouis
﻿lou.kt.0142,﻿convent and academy,﻿Convent and Female Academy of the Ladies of the Sacred Heart,English,﻿here is the novitiate of the Ladies of the Sacred Heart,﻿at St. Ferdinand,,,﻿St. Louis County,﻿Florissant,﻿Florissant,﻿MO,﻿MO,38.795223823579896,-90.32720226583722,,,,,,,,﻿Madame Catherine Thiefry,,﻿Superiour,,,,﻿Ladies of the Sacred Heart,1836,,1835.0,StLouis
﻿stl.mo.9010,﻿convent and academy,﻿Convent and Female Academy,English,,﻿at St. Charles,,,,,,﻿MO,,38.795223823579896,-90.32720226583722,,,,,,,,﻿Madame Lucille Mathevon,,﻿Superiour,,,,﻿Ladies of the Sacred Heart,1836,,1835.0,StLouis
﻿stl.mo.9013,﻿convent,﻿Convent of the Sisters of Loretto,English,,,,,﻿New Madrid County,﻿New Madrid,﻿New Madrid,﻿MO,﻿MO,36.5875429088153,-89.5288074969247,,,,,,,,﻿Eulalia Susan Relles,,﻿Superiour,,,,,1836,,1835.0,StLouis
﻿stl.mo.9017,﻿academy,﻿Ladies' Academy,English,,,,,﻿St. Louis County,﻿Carondelet,﻿St. Louis,﻿MO,﻿MO,36.5875429088153,-89.5288074969247,,,,,,,﻿Sister,﻿Angela Hughes,,﻿Superiour,,,,,1836,,1835.0,StLouis
﻿stl.mo.9011,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,﻿near St. Mary's Seminary,,﻿Perry County,﻿Perry County,﻿Bethlehem,﻿Perryville,﻿MO,﻿MO,36.5875429088153,-89.5288074969247,,,,,,,﻿Sister,﻿Julia Wather,,﻿Superiour,,﻿orphan,,,1836,,1835.0,StLouis
﻿stl.mo.9012,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,,,﻿Madison County,﻿Madison County,﻿Frederickstown,﻿Fredericktown,﻿MO,﻿MO,36.5875429088153,-89.5288074969247,,,,,,,﻿Sister,﻿Benedicta Fenwick,,﻿Superiour,,,,,1836,,1835.0,StLouis
﻿stl.mo.9012,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,,,﻿Madison County,﻿Madison County,﻿Frederickstown,﻿Fredericktown,﻿MO,,36.5875429088153,-89.5288074969247,,,,,,,﻿Right Rev.,﻿Rosati,,﻿Bishop,,,,,1836,,1835.0,StLouis
﻿stl.mo.9012,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,,,﻿Madison County,﻿Madison County,﻿Frederickstown,﻿Fredericktown,﻿MO,,36.5875429088153,-89.5288074969247,,,,,,,﻿Rev.,﻿F. Cellini,,,,,,,1836,,1835.0,StLouis
﻿alt.il.9002,﻿academy,﻿Young Ladies' Academy of the Visitation,English,,,,,﻿Randolph County,﻿Kaskakia,﻿Kaskakia,﻿IL,﻿IL,36.5875429088153,-89.5288074969247,,,,,,,,﻿Mary Agnes Brent,,,,,,,1836,,1835.0,StLouis
