instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿det.mi.9019,﻿church,[Unnamed Institution],English,,,,,,﻿Pleasant Prairie,,,,,,,﻿Visited alternately by Rev. Mr. Kelly,,﻿kelly_901,﻿Rev. Mr.,﻿Kelly,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9019,﻿church,[Unnamed Institution],English,,,,,,﻿Salem,,,,,,,﻿Visited alternately by Rev. Mr. Kelly,,﻿kelly_901,﻿Rev. Mr.,﻿Kelly,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0213,﻿chapel,﻿Chapel of the Assumption,﻿German,﻿not dedicated,,,,,,,,,,,,,,﻿jos_freygang_901,﻿Rev.,﻿Joseph Freygang,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9001,﻿church,﻿St. Joseph's,English,,,,,,,,,,41.793983,-83.496845,,,,,,,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0083,﻿church,﻿St. Paul's,English,,,,,,,,,,42.386149,-82.911859,,,﻿alternately,﻿boheme_901,﻿Rev. Mr.,﻿Boheme,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9002,﻿church,﻿St. Felicite's,English,,,,,,,,,,,,,,﻿alternately,﻿boheme_901,﻿Rev. Mr.,﻿Boheme,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9003,﻿church,﻿St. Francis,English,,,,,,,,,,,,,,﻿alternately,﻿boheme_901,﻿Rev. Mr.,﻿Boheme,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9015,﻿church,[Unnamed Institution],English,,﻿Riviére aux Signes,,,,,,,,,,,,,﻿bowens_901,﻿Rev. Mr.,﻿Bowens,,﻿gen. missionary,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0066,﻿church,[Unnamed Institution],English,,﻿Riviére aux Ecorces,,,,,,,,,,,,,﻿bowens_901,﻿Rev. Mr.,﻿Bowens,,﻿gen. missionary,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0127,﻿church,[Unnamed Institution],English,,,,,,﻿Northfield,,﻿MI,,,,,,,﻿morrissey_901,﻿Rev. Mr.,﻿Morrissey,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9005,﻿church,[Unnamed Institution],English,﻿Instructions in the English language,﻿Grand River,,,,,,﻿MI,﻿MI,,,,,,﻿vizosky_901,﻿Rev. Mr.,﻿Vizoskey,,,,,,,,1840,﻿https://en.wikipedia.org/wiki/Grand_River_(Michigan),﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9020,﻿church,[Unnamed Institution],English,﻿German congregation,﻿Grand River (vicinity of),,,,,,,,,,,,,﻿ant_kopp_901,﻿Rev. Mr.,﻿Kopp,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.0011,﻿church,[Unnamed Institution],English,,,,,,﻿Machinac,,,,,,,,,﻿santilli_901,﻿Rev. Mr.,﻿Santilli,,,,,,,,1840,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.0017,﻿church,[Unnamed Institution],English,,﻿Pointe St. Ignace,,,,,,,,,,,,,﻿santilli_901,﻿Rev. Mr.,﻿Santilli,,,,,,,,1840,﻿https://stigchurch.org/history-st-ignatius-loyola/,﻿,﻿,﻿Detroit,Detroit
