instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿bal.md.0073,﻿church,not recorded,English,,,,﻿Frederick County,﻿Frederick County,﻿Emmittsburg,﻿Emmitsburg,﻿MD,﻿MD,39.7054344914427,-77.32609194946771,,,,,,﻿joh_hickey_901,﻿Rev.,﻿John Hickey,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0034,﻿church,not recorded,English,,﻿Fifteen Mile Creek,,﻿Alleghany County,,,,﻿MD,﻿MD,39.7054344914427,-77.32609194946771,,,,,,﻿t_ryan_901,﻿Rev.,﻿T. Ryan,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0070,﻿church,not recorded,English,,,,,﻿Cecil County,﻿Frederick,﻿Frederick,﻿MD,﻿MD,39.4160644923611,-77.40764836276179,,,,,,﻿joh_mcelroy_901,﻿Rev.,﻿John McElroy,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0070,﻿church,not recorded,English,,,,,﻿Cecil County,﻿Frederick,﻿Frederick,﻿MD,,39.4160644923611,-77.40764836276179,,,,,,﻿ben_a_young_901,﻿Rev.,﻿Benjamin A. Young,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0070,﻿church,not recorded,English,,,,,﻿Cecil County,﻿Frederick,﻿Frederick,﻿MD,,39.4160644923611,-77.40764836276179,,,,,,﻿p_kroes_901,﻿Rev.,﻿P. Kroes,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0108,﻿church,not recorded,English,,,,﻿Washington County,﻿Washington County,﻿Hagerstown,﻿Hagerstown,﻿MD,﻿MD,39.644567459745204,-77.72496515176941,,,,,,﻿t_ryan_901,﻿Rev.,﻿T. Ryan,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.9012,﻿church,not recorded,English,,﻿Harbaugh's Valley,,,﻿Frederick County,,,﻿MD,,39.7090970267311,-77.4240260539672,,,﻿from Emmitsburg,﻿once a month,,,,,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0099,﻿chapel,﻿Lady's Chapel,English,,,,﻿St. Mary's County,﻿St. Mary's County,,﻿Leonardtown,﻿MD,﻿MD,38.2610064403812,-76.6200065278075,,,,,,﻿p_havermans_901,﻿Rev.,﻿P. Havermans,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0075,﻿church,﻿St. Peter's,English,,,,﻿Frederick County,﻿Frederick County,﻿Liberty,﻿Libertytown,﻿MD,﻿MD,39.486800710511396,-77.2407878818952,,,,﻿4th Sunday,,﻿mcelroy_901,﻿Rev.,﻿McElroy,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0048,﻿church,not recorded,English,,,,﻿Baltimore County,﻿Baltimore County,﻿Long Green,﻿Hydes,﻿MD,﻿MD,39.4875068534538,-76.4749122214741,,,,﻿4th Sunday,,﻿h_coskery_901,﻿Rev.,﻿H. Coskery,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0104,﻿church,not recorded,English,,,,﻿Prince George County,﻿Prince George County,﻿Marlborough,﻿Upper Marlboro,﻿MD,﻿MD,38.818599186573,-76.74824711258309,,,,,,﻿r_d_woodley_901,﻿Rev.,﻿R. D. Woodley,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.9001,﻿church,not recorded,English,,﻿near Piscataway,,﻿Prince George County,,﻿Mattawoman,,﻿MD,,38.818599186573,-76.74824711258309,,,,﻿Service on the 5th Sunday and all Holidays,,﻿f_roloff_901,﻿Rev.,﻿F. Roloff,,,﻿Dw. at Bryantown,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0076,﻿church,not recorded,English,,﻿Maryland Tract,,﻿Frederick County,﻿Frederick County,,﻿Knoxville,﻿MD,﻿MD,39.348291296621596,-77.6165187353548,,,,﻿1st and 3d Sunday,,﻿p_kroes_901,﻿Rev.,﻿P. Kroes,,,﻿Dw. at Frederick,,,,1837,﻿Baltimore,Baltimore
