instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿har.ct.0079,﻿church,not recorded,English,,,,,﻿New London County,﻿Jewett City,﻿Jewett City,﻿CT,,41.606765,-71.980908,﻿har.ct.0090,,﻿attended from Moosup,﻿every second Sunday,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0080,﻿church,not recorded,English,﻿church not dedicated,,,,﻿Litchfield County,﻿Litchfield,﻿Litchfield,﻿CT,,41.747264200000004,-73.1887165,﻿har.ct.0140,,﻿attended from Winsted,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0081,﻿church,not recorded,English,,,,,﻿New London County,﻿Lyme,﻿Lyme,﻿CT,,41.400812,-72.3429525,﻿har.ct.0043,,﻿attended from Branford,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0082,﻿church,not recorded,English,,,,,﻿New Haven County,﻿Madison,﻿Madison,﻿CT,,41.2959908,-72.57541490000001,﻿har.ct.0043,,﻿attended from Branford,﻿once a month,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0083,﻿church,﻿St. Mary's,English,,,,,﻿Hartford County,﻿Manchester,﻿Manchester,﻿CT,,41.8001895,-72.5215919,﻿har.ct.0118,,﻿attended from Rockville,﻿Mass every second Sunday,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0086,﻿church,﻿St. Rose of Lima,English,,,,,﻿New Haven County,﻿Meriden,﻿Meriden,﻿CT,,41.5349562,-72.7930366,,,,,,﻿tho_walsh_002,﻿Rev.,﻿Thomas Walsh,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0086,﻿church,﻿St. Rose of Lima,English,,,,,﻿Middlesex County,﻿Middle Haddam,﻿Middletown,﻿CT,,41.5349562,-72.7930366,﻿har.ct.0050,,﻿attended from Colchester,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0087,﻿church,﻿St. John's,English,,,,,﻿Middlesex County,﻿Middletown,﻿Middletown,﻿CT,,41.567417,-72.6528917,,,,,,﻿jas_lynch_001,﻿Rev.,﻿James Lynch,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0088,﻿church,﻿St. Mary's,English,,,,,﻿New Haven County,﻿Milford,﻿Milford,﻿CT,,41.326215000000005,-72.9229083,﻿har.ct.0040,,﻿attended from East Bridgeport,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0089,﻿church,not recorded,English,,,,,﻿Middlesex County,﻿Moodus,﻿Moodus,﻿CT,,41.502876799999996,-72.45008670000001,﻿har.ct.0050,,﻿attended from Colchester,﻿Mass once a month,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0090,﻿church,﻿All Hallows,English,,,,﻿Windham County,﻿Windham County,﻿Moosup,﻿Moosup,﻿CT,,41.713380900000004,-71.8857984,,,,,,﻿jam_quinn_001,﻿Rev.,﻿James Quinn,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0091,﻿church,not recorded,English,,,,,﻿New London County,﻿Mystic,﻿Mystic,﻿CT,,41.354265600000005,-71.96646199999999,﻿har.ct.0136,,﻿attended from Westerly,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0092,﻿church,﻿St. Anne's,English,,,,,﻿New Haven County,﻿Naugatuck,﻿Naugatuck,﻿CT,,41.492961,-73.0548518,﻿har.ct.0133,,﻿attended from Waterbury,﻿Mass every Sunday,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0093,﻿church,﻿St. Mary's,English,,,,,﻿Hartford County,﻿New Britain,﻿New Britain,﻿CT,,41.6720763,-72.7827105,,,,,,﻿luk_daly_001,﻿Rev.,﻿Luke Daly,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0094,﻿church,not recorded,English,,,,,﻿Fairfield County,﻿New Canaan,﻿New Canaan,﻿CT,,41.1452827,-73.49401850000001,﻿har.ct.0107,,﻿attended from Norwalk,﻿once a month,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0095,﻿church,﻿St. Patrick's,English,,,,,﻿New London County,﻿New London,﻿New London,﻿CT,,41.3556539,-72.0995209,,,,,,﻿pat_a_gaynor_001,﻿Rev.,﻿P. A. Gaynor,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0096,﻿church,not recorded,English,,,,﻿Hartford County,﻿Litchfield County,﻿New Hartford,﻿New Hartford,﻿CT,,41.873500899999996,-72.96702490000001,﻿har.ct.0052,,﻿attended from Collinsville,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0097,﻿church,﻿St. Mary's,English,,,,,﻿New Haven County,﻿New Haven,﻿New Haven,﻿CT,,41.31192070000001,-72.92382370000001,,,,,,﻿e_j_obrien_001,﻿Rev.,﻿E. J. O'Brien,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0098,﻿church,﻿St. Patrick's,English,,,,,﻿New Haven County,﻿New Haven,﻿New Haven,﻿CT,,41.2967151,-72.94313079999999,,,,,,﻿mat_hart_001,﻿Rev.,﻿Matthew Hart,,,,,,,1864,﻿Hartford,Hartford
