instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,order,diocese,diocese_reg
﻿lou.kt.9010,﻿church,﻿St. Rose,English,﻿Here is a convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,﻿KY,37.6931850437086,-85.2623889702797,,,,,,﻿miles_901,﻿Rev.,﻿Miles,,,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.9010,﻿church,﻿St. Rose,English,﻿Here is a convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,,37.6931850437086,-85.2623889702797,,,,,,,﻿Rev.,﻿Jarboe,,,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.9010,﻿church,﻿St. Rose,English,﻿Here is a convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,,37.6931850437086,-85.2623889702797,,,,,,,﻿Rev.,﻿Montgomery,,,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.9010,﻿church,﻿St. Rose,English,﻿Here is a convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,,37.6931850437086,-85.2623889702797,,,,,,,﻿Rev.,﻿Polin,,,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.9010,﻿church,﻿St. Rose,English,﻿Here is a convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,,37.6931850437086,-85.2623889702797,,,,,,,﻿Rev.,﻿Bowling,,,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.0091,﻿church,﻿St. Thomas,English,﻿the Seminary of the Brothers of the Mission,,,,,,﻿Bardstown,﻿KY,﻿KY,37.76659691,-85.48401476,,,,,,,﻿Rev.,﻿Walter Coomes,,,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.0102,﻿church,not recorded,English,,,,﻿Spencer County,﻿Spencer County,,﻿Taylorsville,﻿KY,﻿KY,38.03301884995879,-85.34467740897921,,,,,,﻿j_elliott_901,﻿Rev.,﻿J. Elliott,,,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.9015,﻿church,not recorded,English,,,,﻿Meade County,,,,﻿KY,,38.03301884995879,-85.34467740897921,,,,,,,﻿Rev.,﻿Chas. J. Coomes,,,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.9016,﻿church,not recorded,English,,,,﻿Perry County,,,,﻿KY,,38.03301884995879,-85.34467740897921,,,,,,,﻿Rev.,﻿Chas. J. Coomes,,,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.9017,﻿church,not recorded,English,,,,﻿Grayson County,,,,﻿KY,,38.03301884995879,-85.34467740897921,,,,,,,﻿Rev.,﻿Ed. A. Clark,,,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.9018,﻿church,not recorded,English,,﻿Rude's Creek,,,,,,﻿KY,,38.03301884995879,-85.34467740897921,,,,,,,﻿Rev.,﻿Ed. A. Clark,,,,,,,1835,,﻿Bardstown,Bardstown
﻿nash.tn.9000,﻿church,not recorded,English,,,,,,﻿Nashville,,﻿TN,,36.1665207837827,-86.78395778096692,,﻿vacant,,,,,,,,,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.0105,﻿college,﻿St. Joseph's College,English,,,,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,﻿KY,37.8114214169952,-85.4712681675135,,,,,,﻿geo_a_elder_901,﻿Rev.,﻿Geo. A. M. Elder,,﻿President,,,,﻿conducted by Roman Catholic clergymen,1835,,﻿Bardstown,Bardstown
﻿lou.kt.0106,﻿college,﻿St. Thomas' College,English,﻿considered as an appendage to St. Joseph's College in Bardsown,"﻿four miles south of Bardstown, half a mile from the Nashviille Road",,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,﻿KY,37.766944,-85.483333,,,,,,﻿geo_a_elder_901,﻿Rev.,﻿Geo. A. M. Elder,,﻿President,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.9012,﻿college,﻿St. Mary's Seminary,English,,,,﻿Washington County,﻿Marion County,,﻿Lebanon,﻿KY,﻿KY,37.5694649900266,-85.3440828810985,,,,,,,,,,,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.0107,﻿convent,﻿St. Rose,English,﻿convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,﻿KY,37.6934476104671,-85.2633964232788,,,,,,﻿g_martin_901,﻿Rev.,﻿G. Martin,,﻿Superiour,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.9019,﻿novitiate,not recorded,English,,,,﻿Marion County,,﻿Lebanon,,﻿KY,,37.6934476104671,-85.2633964232788,,,,,,,﻿Rev.,﻿Peter Chazelle,,,,,,﻿[under the direction of] the Society of Jesus,1835,,﻿Bardstown,Bardstown
﻿lou.kt.0118,﻿academy,﻿Female Academy of Nazareth,English,,﻿Nazareth (community),,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,﻿KY,37.851318526742894,-85.4734954999892,,,,,,﻿david_901,﻿Right Rev.,﻿David,,﻿Bishop,,,,﻿Conducted by the Sisters of Charity,1835,,﻿Bardstown,Bardstown
﻿lou.kt.0118,﻿academy,﻿Female Academy of Nazareth,English,,﻿Nazareth (community),,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,,37.851318526742894,-85.4734954999892,,,,,,,,,,﻿Mother Superiour,,,,﻿Conducted by the Sisters of Charity,1835,,﻿Bardstown,Bardstown
﻿lou.kt.0134,﻿academy,﻿Female Academy of Loretto,English,,,,﻿Washington County,﻿Marion County,﻿Loretto,﻿Nerinx,﻿KY,﻿KY,37.659635793501295,-85.39593266604771,,,,,,﻿flaget_901,﻿Right Rev.,﻿Flaget,,﻿Bishop of Bardstown,,,,"﻿under the direction of the Sisters of ""Mary at the Foot of the Cross""",1835,,﻿Bardstown,Bardstown
﻿lou.kt.0134,﻿academy,﻿Female Academy of Loretto,English,,,,﻿Washington County,﻿Marion County,﻿Loretto,﻿Nerinx,﻿KY,,37.659635793501295,-85.39593266604771,,,,,,,﻿Right Rev.,﻿Chabrat,,,,,,"﻿under the direction of the Sisters of ""Mary at the Foot of the Cross""",1835,,﻿Bardstown,Bardstown
﻿lou.kt.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,﻿KY,37.7101336946898,-85.25986873075459,,,,,,,,,,,,,,﻿under the direction of the Nuns of St. Dominick,1835,,﻿Bardstown,Bardstown
﻿lou.kt.9012,﻿convent,﻿Convent of Holy Mary,English,﻿a branch establishment,,,﻿Washington County,﻿Marion County,﻿Loretto,﻿Nerinx,﻿KY,﻿KY,37.659635793501295,-85.39593266604771,,,,,,,,,,,,,,,1835,,﻿Bardstown,Bardstown
﻿lou.kt.9020,﻿academy,﻿Female Academy,English,,,,,,﻿Lexington,,﻿KY,,37.659635793501295,-85.39593266604771,,,,,,,,,,,,,,﻿Conducted by the Sisters of Charity,1835,,﻿Bardstown,Bardstown
