instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿cle.oh.9001,﻿church,not recorded,English,﻿once a month,,,,,﻿Massillon,﻿Massillon,﻿PA,﻿OH,40.024886449411504,-75.2200613285847,,,,,,﻿Rev.,﻿Nicholas Steinbacher,﻿S. J.,,,,,,1837,Philadelphia
﻿har.pa.0058,﻿church,﻿St. Joseph's,English,﻿three Sundays in the month,,,,﻿Northumberland County,﻿Milton,﻿Milton,﻿PA,﻿PA,41.020612591436795,-76.8512944602445,,,,,,﻿Rev.,﻿J. Fitzpatrick,,,,,,,1837,Philadelphia
﻿pit.pa.9003,﻿church,﻿St. Ignatius,English,﻿4th Sunday,,,,,﻿Mountain Church,,﻿PA,,41.020612591436795,-76.8512944602445,,,,,,﻿Rev.,﻿M. Dougherty,,,,,,,1837,Philadelphia
﻿pit.pa.0078,﻿church,﻿St Patrick's,English,﻿twice a month,,,,﻿Blair County,﻿Newry,﻿Newry,﻿PA,﻿PA,40.3926219901604,-78.4329669850409,,,,,,﻿Rev.,﻿J. Bradley,,,,,,,1837,Philadelphia
﻿erie.pa.0131,﻿church,﻿St. Stephen of Hung,English,,﻿Oil Creek,,,,,﻿Oil City,﻿PA,,40.3926219901604,-78.4329669850409,,,﻿occasionally,,,﻿Rev.,﻿P. Rafferty,,,,,,,1837,Philadelphia
﻿har.pa.0021,﻿church,not recorded,English,﻿a private chapel,,,,﻿York County,﻿Paradise,﻿Paradise,﻿PA,﻿PA,40.3926219901604,-78.4329669850409,,,,,,﻿Rev.,﻿J. W. Beschter,﻿S. J.,,,,,,1837,Philadelphia
﻿har.pa.0034,﻿church,not recorded,English,﻿once a month,,,,﻿Franklin County,﻿Path Valley,﻿Willow Hill,﻿PA,﻿PA,40.2135368026806,-77.7063775784998,,,,,,﻿Rev.,﻿Thomas Heyden,,,﻿Dw. at Chambersburg,,,,1837,Philadelphia
﻿pit.pa.0001,﻿church,﻿St. Paul's,English,,,,,﻿Allegheny County,﻿Pittsburg,﻿Pittsburg,﻿PA,﻿PA,40.4478341497819,-79.94997295570779,,,,,,﻿Rev.,﻿John O'Reilly,,,,,,,1837,Philadelphia
﻿pit.pa.0001,﻿church,﻿St. Paul's,English,,,,,﻿Allegheny County,﻿Pittsburg,﻿Pittsburg,﻿PA,,40.4478341497819,-79.94997295570779,,,,,,﻿Rev.,﻿Patrick Waters,,,,,,,1837,Philadelphia
﻿pit.pa.0002,﻿church,﻿St. Patrick's,English,,,,,﻿Allegheny County,﻿Pittsburg,﻿Pittsburg,﻿PA,﻿PA,40.4495447256781,-79.9851240009699,,,,,,﻿Rev.,﻿Benj. Bayer,,,,,,,1837,Philadelphia
﻿phi.pa.0119,﻿church,not recorded,English,"﻿church not dedicated, three Sundays in the month",,,,﻿Schuylkill County,﻿Pottsville,﻿Pottsville,﻿PA,﻿PA,40.683084687775604,-76.1972062881238,,,,,,﻿Rev.,﻿A. Wainwright,,,,,,,1837,Philadelphia
﻿phi.pa.0043,﻿church,﻿St. Peter's,English,﻿twice a month,,,,﻿Berks County,﻿Reading,﻿Reading,﻿PA,﻿PA,40.3300480434518,-75.9285936913626,,,,,,﻿Rev.,﻿Nicholas Steinbacher,,,,,,,1837,Philadelphia
