instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿alt.il.0083,﻿church,﻿St. Patrick's,English,,,,﻿Randolph County,﻿Randolph County,﻿O'Harasburg,﻿Ruma,﻿IL,﻿IL,38.12947755,-90.00877373,,﻿Rev. V. Van Cloostere,,﻿once a month,,﻿Rev.,﻿V. Van Cloostere,,,,,,,1834,Bardstown
﻿alt.il.0092,﻿church,﻿St. Joseph,﻿French,,,,﻿Randolph County,﻿Randolph County,﻿Prairie du Rocher,﻿Prairie du Rocher,﻿IL,﻿IL,38.07923498,-90.09333592,,﻿Rev. V. Van Cloostere,﻿visited once a month,,,﻿Rev.,﻿V. Van Cloostere,,,,,,,1834,Bardstown
﻿alt.il.9000,﻿church,not recorded,English,,,,﻿Sangamore County,,,,﻿IL,,38.07923498,-90.09333592,,"﻿visited by Rev. P. Van Quickenborne, S.J.",,,,,,,,,,,,1834,Bardstown
"﻿After the above cluster, almanac says ""The line of distinction that divides Illinois between the dioceses of St. Louis and Bardstown has not yet been determined.",﻿church,not recorded,English,,,,,,,,,,38.07923498,-90.09333592,,,,,,,,,,,,,,1834,Bardstown
﻿vinc.in.0090,﻿church,not recorded,English,,﻿Black Oak Ridge,,﻿Davies County,﻿Daviess County,,﻿Montgomery,﻿IN,﻿IN,38.6645604272432,-87.04685933817561,,,,,,﻿Rev.,﻿Simon Lalumiere,,,,,,,1834,Bardstown
﻿vinc.in.0001,﻿church,﻿St. Francis Xavier,English,"﻿unfinished, Mass every Sunday at 10 A.M.",,,,﻿Knox County,﻿Vincennes,﻿Vincennes,﻿IN,﻿IN,38.67902364,-87.5341505,,,,,,﻿Rev.,﻿L. Picot,,,,,,,1834,Bardstown
﻿vinc.in.0001,﻿church,﻿St. Francis Xavier,English,"﻿unfinished, Mass every Sunday at 10 A.M.",﻿Duchee River,,,﻿Knox County,﻿Vincennes,﻿Vincennes,﻿IN,,38.67902364,-87.5341505,,﻿visited occasionally by the Rev. L. Picot,,,,,,,,,,,,1834,Bardstown
﻿vinc.in.0001,﻿church,﻿St. Francis Xavier,English,"﻿unfinished, Mass every Sunday at 10 A.M.",﻿Duchee River,,,﻿Knox County,﻿Logansport,﻿Logansport,﻿IN,﻿IN,40.7524750172346,-86.3752662111727,,﻿visited occasionally by Rev. S. T. Badin,,,,,,,,,,,,1834,Bardstown
﻿vinc.in.0001,﻿church,﻿St. Francis Xavier,English,﻿church not yet dedicated,﻿Duchee River,,,﻿Knox County,﻿Fort Wayne,﻿Fort Wayne,﻿IN,﻿IN,40.7524750172346,-86.3752662111727,,﻿visited occasionally by Rev. S. T. Badin,,,,,,,,,,,,1834,Bardstown
﻿vinc.in.0001,﻿church,﻿St. Francis Xavier,English,﻿church not yet dedicated,﻿Raccoon Creek,,,﻿Knox County,﻿Fort Wayne,﻿Fort Wayne,﻿IN,,40.7524750172346,-86.3752662111727,,,,,,,,,,,,,,1834,Bardstown
﻿vinc.in.0001,﻿church,﻿St. Francis Xavier,English,﻿church not yet dedicated,﻿Raccoon Creek,,,﻿Knox County,﻿Independence,﻿Fort Wayne,﻿IN,,40.7524750172346,-86.3752662111727,,,,,,,,,,,,,,1834,Bardstown
﻿vinc.in.0001,﻿church,﻿St. Francis Xavier,English,﻿church not yet dedicated,﻿Mossissinoway,,,﻿Knox County,﻿Independence,﻿Fort Wayne,﻿IN,,40.6748924495009,-85.8631024177717,,,,,,,,,,,,,,1834,Bardstown
﻿vinc.in.0093,﻿church,not recorded,English,,,,,,﻿Mount Pleasant,,﻿IN,,40.6748924495009,-85.8631024177717,,,﻿occasionally,,,,,,,,,,,1834,Bardstown
﻿nash.tn.9000,﻿church,not recorded,English,,,,,,﻿Nashville,,﻿TN,,36.1665207837827,-86.78395778096692,,,,,,,,,,,,,,1834,Bardstown
﻿lou.kt.0105,﻿college,﻿St. Joseph's College,English,,,,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,﻿KY,37.8114214169952,-85.4712681675135,,,,,,﻿Rev.,﻿Geo. A. M. Elder,,﻿President,,,,﻿conducted by Roman Catholic clergymen,1834,Bardstown
﻿lou.kt.0106,﻿college,﻿St. Thomas' College,English,﻿considered as an appendage to St. Joseph's College in Bardsown,"﻿four miles south of Bardstown, half a mile from the Nashviille Road",,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,﻿KY,37.766944,-85.483333,,,,,,﻿Rev.,﻿Geo. A. M. Elder,,﻿President,,,,,1834,Bardstown
﻿lou.kt.9012,﻿college,﻿St. Mary's Seminary,English,,,,﻿Washington County,﻿Marion County,,﻿Lebanon,﻿KY,﻿KY,37.5694649900266,-85.3440828810985,,,,,,,,,,,,,,1834,Bardstown
﻿lou.kt.0107,﻿convent,﻿St. Rose,English,﻿convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,﻿KY,37.6934476104671,-85.2633964232788,,,,,,﻿Rev.,﻿G. Martin,,﻿Superiour,,,,,1834,Bardstown
