instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿for.in.0037,﻿church,not recorded,English,﻿church building,,,﻿Elkhart County,﻿Elkhart County,﻿Elkhart,﻿Elkhart,﻿IN,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0039,﻿church,not recorded,English,,,,﻿Clinton County,﻿Clinton County,﻿Frankfort,﻿Frankfort,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0062,﻿attended from Lafayette,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0041,﻿church,not recorded,English,﻿church building,,,﻿Pulaski County,﻿Pulaski County,﻿Francisville,﻿Francesville,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0062,﻿attended from Lafayette,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0043,﻿church,﻿Immaculate Conception,English,,﻿Eel River,,﻿Allen County,﻿Allen County,﻿Girardot,﻿Eel River,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0007,﻿attended from Avilla,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0045,﻿church,﻿St. John's,English,,,,﻿Elkhart County,﻿Elkhart County,﻿Goshen,﻿Goshen,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿wil_starr_001,﻿Rev.,﻿William Starr,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0046,﻿church,not recorded,English,,,,﻿Marshall County,﻿Starke County,﻿Grovertown,﻿Grovertown,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0111,﻿attended from Plymouth,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0047,﻿church,not recorded,English,,,,﻿Laporte County,﻿LaPorte County,﻿Hanna,﻿Hanna,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0146,﻿attended from Valparaiso,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0048,﻿church,﻿St. Elizabeth's,English,,,,﻿Cass County,﻿Cass County,﻿Harrison Township,﻿Harrison Township,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0081,﻿attended from Logansport,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0049,﻿church,not recorded,English,,,,﻿Blackford County,﻿Blackford County,﻿Hartford,﻿Hartford City,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0145,﻿attended from Union City,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0050,﻿church,not recorded,English,,,,﻿Porter County,﻿Porter County,﻿Hebron,﻿Hebron,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0146,﻿attended from Valparaiso,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
