instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿mon.ca.0047,﻿church,﻿Immaculate Heart of Mary,English,,,,﻿Santa Cruz County,﻿Santa Cruz County,﻿Pajaro Vale,﻿Pajaro Valley,﻿CA,,﻿#REF!,﻿#REF!,,,,,﻿apo_russell_001,﻿Rev.,﻿Appolinarius Russell,,﻿Pastor,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0047,﻿church,﻿Immaculate Heart of Mary,English,,,,﻿Santa Cruz County,﻿Santa Cruz County,﻿Pajaro Vale,﻿Pajaro Valley,﻿CA,,﻿#REF!,﻿#REF!,,,,,,﻿Rev.,﻿Joachim Adam,,﻿Assistant Pastor,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0049,﻿church,﻿St. Patrick's,English,﻿church in course of erection,,,﻿Santa Cruz County,﻿Santa Cruz County,﻿Watsonville,﻿Watsonville,﻿CA,,﻿#REF!,﻿#REF!,﻿mon.ca.0047,﻿Attended by Rev. Appolinarius Russell,,,,,,,,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0043,﻿church,not recorded,English,﻿chapel in course of erection,,,﻿Monterey County,﻿Monterey County,﻿Castro Ville,﻿Castroville,﻿CA,,﻿#REF!,﻿#REF!,﻿mon.ca.0047,﻿Pajaro Vale,,,,,,,,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0050,﻿college,﻿St. Vincent's College,English,﻿for boys,,,,﻿Los Angeles County,﻿Los Angeles,﻿Los Angeles,﻿CA,,﻿#REF!,﻿#REF!,,,,,,﻿Rev.,﻿John Asmuth,﻿Superior,,,,,﻿Under the Rev. Fathers of the Congregation of the Mission of St. Vincent of Paul,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0050,﻿college,﻿St. Vincent's College,English,﻿for boys,,,,﻿Los Angeles County,﻿Los Angeles,﻿Los Angeles,﻿CA,,﻿#REF!,﻿#REF!,,,,,,﻿Rev.,﻿Michael Rubi,,﻿C.M.,,,,﻿Under the Rev. Fathers of the Congregation of the Mission of St. Vincent of Paul,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0050,﻿college,﻿St. Vincent's College,English,﻿for boys,,,,﻿Los Angeles County,﻿Los Angeles,﻿Los Angeles,﻿CA,,﻿#REF!,﻿#REF!,,,,,﻿jam_mcgill_001,﻿Rev.,﻿J. McGill,,﻿C.M.,,,,﻿Under the Rev. Fathers of the Congregation of the Mission of St. Vincent of Paul,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0050,﻿college,﻿St. Vincent's College,English,﻿for boys,,,,﻿Los Angeles County,﻿Los Angeles,﻿Los Angeles,﻿CA,,﻿#REF!,﻿#REF!,,,,,,﻿Rev.,﻿James Beakey,,﻿C.M.,,,,﻿Under the Rev. Fathers of the Congregation of the Mission of St. Vincent of Paul,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0053,﻿college,﻿College of Our Lady of Guadalupe,English,,,,,﻿Santa Barbara County,﻿Santa Ynés,﻿Santa Ynez,﻿CA,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0054,﻿convent,﻿Convent of the Minor Order of St. Francis,English,,﻿Santa Barbara Mission,,,﻿Santa Barbara County,﻿Santa Barbara,﻿Santa Barbara,﻿CA,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0055,﻿school,﻿Charitable Institution of Los Angeles,English,,,,,﻿Los Angeles County,,﻿Los Angeles,﻿CA,,﻿#REF!,﻿#REF!,,,,,,﻿Sister,﻿Scholastica,﻿Sister-Servant,,,﻿pupil,﻿200 pupils,﻿Conducted by the Daughters of Charity,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0055,﻿school,﻿Charitable Institution of Los Angeles,English,,,,,﻿Los Angeles County,,﻿Los Angeles,﻿CA,,﻿#REF!,﻿#REF!,,,,,,,,,,,﻿boarder,﻿60 boarders,﻿Conducted by the Daughters of Charity,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0056,﻿novitiate,﻿The Novitiate of the Daughters of Charity,English,﻿Annexed to the Charitable Institution of Los Angeles,,,,﻿Los Angeles County,﻿Los Angeles,﻿Los Angeles,﻿CA,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,﻿Conducted by the Daughters of Charity,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0057,﻿hospital,﻿County Hospital,English,,,,,﻿Los Angeles County,﻿Los Angeles,﻿Los Angeles,﻿CA,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,﻿Conducted by the Daughters of Charity,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0058,﻿school,﻿St. Vincent's Institution,English,,,,﻿Santa Barbara County,﻿Santa Barbara County,﻿Cieneguita,﻿Santa Barbara,﻿CA,,﻿#REF!,﻿#REF!,,,,,,﻿Sister,﻿Polycarp,﻿Sister-Servant,,,﻿boarder,﻿25 boarders,﻿Conducted by the Daughters of Charity,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0059,"﻿asylum, academy",not recorded,English,,,,,﻿San Benito County,﻿San Juan Bautista,﻿San Juan Bautista,﻿CA,,﻿#REF!,﻿#REF!,,,,,,﻿Sister,﻿Phileta,﻿Sister-Servant,,,﻿pupil,﻿120 pupils,﻿Conducted by the Daughters of Charity,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0059,"﻿asylum, academy",not recorded,English,,,,,﻿San Benito County,﻿San Juan Bautista,﻿San Juan Bautista,﻿CA,,﻿#REF!,﻿#REF!,,,,,,,,,,,﻿boarder,﻿30 boarders,﻿Conducted by the Daughters of Charity,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0060,﻿academy,﻿Academy for Young Ladies,English,,,,,﻿Santa Cruz County,﻿Santa Cruz,﻿Santa Cruz,﻿CA,,﻿#REF!,﻿#REF!,,,,,﻿Los Angeles,﻿Sister,﻿Corsina,﻿Sister-Servant,,,﻿pupil,﻿150 pupils,﻿Conducted by the Daughters of Charity,1866,﻿Monterey and Los Angeles,Monterey
﻿mon.ca.0060,﻿academy,﻿Academy for Young Ladies,English,,,,,﻿Santa Cruz County,﻿Santa Cruz,﻿Santa Cruz,﻿CA,,﻿#REF!,﻿#REF!,,,,,,,,,,,﻿boarder,﻿20 boarders,﻿Conducted by the Daughters of Charity,1866,﻿Monterey and Los Angeles,Monterey
