instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿ore.or.0052,﻿church,not recorded,English,,,,,,﻿Umatilla City,﻿Umatilla City,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Dalles City,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0053,﻿church,not recorded,English,,﻿Cecilo,,,,﻿Cecilo,﻿Celilo,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Dalles City,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0054,﻿church,not recorded,English,,,,,,﻿The Indian Reservation of Warm Spring,﻿The Indian Reservation of Warm Spring,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Dalles City,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0058,﻿mission,not recorded,English,﻿no chapel,﻿Umatilla Indian Reservation,,,,﻿Umatilla,﻿Umatilla,﻿OR,,﻿#REF!,﻿#REF!,,,,,﻿g_a_vermersch_001,﻿Rev.,﻿G. Adolphe Vermersch,,﻿Pastor,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0059,﻿church,not recorded,English,,,,﻿Baker County,,﻿Baker City,﻿Baker City,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Canyon City,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0060,﻿church,not recorded,English,,﻿Auburn,,﻿Baker County,,﻿Auburn,﻿Auburn,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Canyon City,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0061,﻿church,not recorded,English,,,,﻿Union County,,﻿La Grande,﻿La Grande,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Canyon City,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0056,﻿church,not recorded,English,,﻿Warm Springs Indian Reservation,,,,﻿Warm Spring,﻿Warm Spring,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Portland,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0062,﻿church,﻿St. Andrew's Church,English,,﻿Canyon City,,﻿Grant County,,﻿Canyon City,﻿Canyon City,﻿OR,,﻿#REF!,﻿#REF!,,,,,﻿pat_mackin_001,﻿Rev.,﻿Patrick Mackin,,﻿Pastor,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0066,﻿church,not recorded,English,,﻿Olive Creek,,,,﻿Olive Creek,﻿Olive Creek,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Canyon City,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0067,﻿church,not recorded,English,,﻿Middle Fork,,,,﻿Middle Creek,﻿Middle Creek,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Canyon City,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0087,﻿church,not recorded,English,,﻿Vincent Creek,,,,,﻿Reedsport,﻿OR,,43.79263,-123.77728,,﻿attended from Canyon City,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0070,﻿church,not recorded,English,,﻿Independence,,,,﻿Independence,﻿Independence,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Canyon City,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0071,﻿church,not recorded,English,,﻿Granite Creek,,,,﻿Granite Greek,﻿Granite Greek,﻿OR,,﻿#REF!,﻿#REF!,,﻿attended from Canyon City,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿boi.id.0001,﻿church,﻿St. Joseph's,English,﻿blessed 1863,﻿Moore's Creek,,,,﻿Idaho City,﻿Idaho City,,﻿ID,﻿#REF!,﻿#REF!,,,,,﻿z_poulin_001,﻿Rev.,﻿Z. Poulin,,﻿Pastor,,,,,1868,﻿OregonCity,OregonCity
﻿boi.id.0002,﻿church,not recorded,English,,,,,,﻿Boise City,﻿Boise,,﻿ID,﻿#REF!,﻿#REF!,,﻿attended from St. Joseph's,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿boi.id.0003,﻿church,﻿St. Thomas',English,"﻿Dec. 20, 1863",﻿Granite Creek,,,,﻿Placerville,﻿Placerville,,﻿ID,﻿#REF!,﻿#REF!,,,,,﻿t_mesplié_001,﻿Rev.,﻿T. Mesplié,,﻿Pastor,,,,,1868,﻿OregonCity,OregonCity
﻿boi.id.0004,﻿church,﻿St. Dominick's,English,"﻿Dec. 25, 1863",﻿Grim's Creek,,,,﻿Centreville,﻿Centerville,,﻿ID,﻿#REF!,﻿#REF!,,﻿attended from St. Thomas & St. Joseph,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿boi.id.0005,﻿church,﻿St. Francis',English,"﻿Sep. 25, 1864",,,,,﻿Pioneer City,﻿Pioneerville,,﻿ID,﻿#REF!,﻿#REF!,,﻿attended from St. Thomas & St. Joseph,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
